tweet_id;timestamp;tweet_link;text;expanded_urls_media;retweet_count;like_count
7,62004621330178E+017;2016/08/06_12:17;https://twitter.com/BarackObama/status/762004621330178048;Team USA reminds the world why America always sets the gold standard. —President Obamahttp://ofa.bo/2auHwRO ;;1724;7962
7,61671160497046E+017;2016/08/05_14:12;https://twitter.com/BarackObama/status/761671160497045505;President Obama reflects on his experience as a feminist—and his hopes to continue building toward gender equality.http://ofa.bo/2aB6Lrl ;;3892;13034
7,61627476292407E+017;2016/08/05_11:18;https://twitter.com/BarackObama/status/761627476292407296;Today's jobs report underscores what we know to be true: America's economy is the strongest in the world.pic.twitter.com/iXJjuWeOB6;https://pbs.twimg.com/media/CpHV8aDUEAEyHwM.jpg;3095;11511
7,61605111395123E+017;2016/08/05_09:49;https://twitter.com/BarackObama/status/761605111395123200;This is a good thing for American workers and businesses—but there's more work to do.pic.twitter.com/QGb6k0pwPr;;1621;5657
7,61588285437252E+017;2016/08/05_08:42;https://twitter.com/BarackObama/status/761588285437251589;Our economy is continuing its comeback. Let's keep up the progress.pic.twitter.com/qUPGBzkqQ5;https://pbs.twimg.com/media/CpGyW9oVUAE5Xd5.jpg;1587;6744
7,61570241772225E+017;2016/08/05_07:31;https://twitter.com/BarackObama/status/761570241772224512;The economy added 255000 jobs in July—a record-breaking 77 months of private-sector job growth.;;2880;9471
7,6132816935383E+017;2016/08/04_15:29;https://twitter.com/BarackObama/status/761328169353830401;It’s President Obama’s last birthday in office—​d​on’t forget to sign ​the card. http://ofa.bo/2ayv2hY ;;1147;5661
7,61290901742244E+017;2016/08/04_13:01;https://twitter.com/BarackObama/status/761290901742243841;Keep that smile going strong. Wish President Obama a happy 55th birthday today: http://ofa.bo/2aycNcd pic.twitter.com/G2qXz14MS1;;4723;17391
7,61256899111219E+017;2016/08/04_10:46;https://twitter.com/BarackObama/status/761256899111219201;Make President Obama's last birthday in office extra special. Sign the card: http://ofa.bo/2aTo9WO  #TBTpic.twitter.com/eEqqEJ114i;https://pbs.twimg.com/media/CpCHDRdUsAEIrVI.jpg;1670;7773
7,61235968338768E+017;2016/08/04_09:22;https://twitter.com/BarackObama/status/761235968338767874;The Clean Power Plan is one of the biggest steps forward in the fight to #ActOnClimate.pic.twitter.com/UBXPe98NUF;https://pbs.twimg.com/media/CpBz7FNUkAA28Vf.jpg;1397;6101
7,61206224578675E+017;2016/08/04_07:24;https://twitter.com/BarackObama/status/761206224578674688;One last birthday as Organizer-in-Chief. Help make it a good one—sign the card now: http://ofa.bo/2axr4Gg pic.twitter.com/5CDfypnatQ;https://pbs.twimg.com/media/CpBY2j4VUAEhUoQ.jpg;2046;9933
7,60981638146691E+017;2016/08/03_16:32;https://twitter.com/BarackObama/status/760981638146691073;Birthday game: stronger. Wish President Obama a happy 55th. http://ofa.bo/2aV0WSg pic.twitter.com/fs6mKxiGAf;https://pbs.twimg.com/media/Co-MueXXgAEqIDp.jpg;3298;9967
7,60954131854918E+017;2016/08/03_14:42;https://twitter.com/BarackObama/status/760954131854917632;From the Clean Power Plan to the Paris Climate Agreement the U.S. is leading the way in the fight to #ActOnClimate.pic.twitter.com/aBMaZdrgGB;;807;3656
7,60929865403101E+017;2016/08/03_13:06;https://twitter.com/BarackObama/status/760929865403101184;Don't sleep on this—the President's birthday is tomorrow. Sign the card now: http://ofa.bo/2aJj9lT pic.twitter.com/gnVYxrg3Xx;https://pbs.twimg.com/media/Co9dmuHXgAAEBq6.jpg;1036;4957
7,60906837201785E+017;2016/08/03_11:35;https://twitter.com/BarackObama/status/760906837201784832;Today is the one-year anniversary of the Clean Power Plan—show your support in the fight to #ActOnClimate. http://ofa.bo/2av5KRJ ;;569;2193
7,6088593981619E+017;2016/08/03_10:11;https://twitter.com/BarackObama/status/760885939816189953;The Clean Power Plan will cut carbon pollution from power plants by 32 percent by 2030. #ActOnClimatepic.twitter.com/UDp2Ti5ji1;https://pbs.twimg.com/media/Co81shYVUAASyjs.jpg;1570;6122
7,60862102940549E+017;2016/08/03_08:37;https://twitter.com/BarackObama/status/760862102940549121;Show President Obama some love on his 55th birthday—sign the birthday card. http://ofa.bo/2almPI6 pic.twitter.com/Bxl1FsOVFd;https://pbs.twimg.com/media/Co8gA-tVUAAGKCD.jpg;1865;10054
7,60577537298666E+017;2016/08/02_13:46;https://twitter.com/BarackObama/status/760577537298665473;Step 1: Sign President Obama's birthday card. Step 2: Celebrate. http://ofa.bo/2asC8nW pic.twitter.com/9tW6bxDIiT;;2760;10427
7,60562216475107E+017;2016/08/02_12:45;https://twitter.com/BarackObama/status/760562216475107328;Senate leaders are weakening our highest court by refusing to vote on Judge Garland. http://ofa.bo/2ajlr8N  #DoYourJob;;738;2469
7,60541150826541E+017;2016/08/02_11:21;https://twitter.com/BarackObama/status/760541150826541060;It has been a record-breaking 139 days since Judge Garland was nominated and still no hearing or vote. #DoYourJobpic.twitter.com/IX6RxQ300I;https://pbs.twimg.com/media/Co35yxXVUAAHNpY.jpg;8284;18224
7,60515960314802E+017;2016/08/02_09:41;https://twitter.com/BarackObama/status/760515960314802177;Supreme Court seats: 9 Current number of Justices: 8 Number of hearings/votes on President Obama's nominee: 0 http://ofa.bo/2aPJMW1 ;;1842;4416
7,60497425861648E+017;2016/08/02_08:28;https://twitter.com/BarackObama/status/760497425861648384;44 is turning 55. Celebrate—sign the card. http://ofa.bo/2arQcOz ;;825;4477
7,60218269047362E+017;2016/08/01_13:58;https://twitter.com/BarackObama/status/760218269047361536;Judge Garland should get a fair hearing and an up-or-down vote from the Senate. Speak out. http://ofa.bo/2aDY78a  #DoYourJob;;946;3098
7,60184673959981E+017;2016/08/01_11:45;https://twitter.com/BarackObama/status/760184673959981056;The Supreme Court still needs a ninth justice but Senate leaders are still refusing to do their jobs. #DoYourJobpic.twitter.com/HmgNHkz7e8;https://pbs.twimg.com/media/Coy36WjUsAANmfe.jpg;7160;16291
7,6015491413574E+017;2016/08/01_09:47;https://twitter.com/BarackObama/status/760154914135740416;55? May be time for some new material. Join @OFA in wishing President Obama happy birthday. http://ofa.bo/2aM22Qh pic.twitter.com/43jKdxP6Ys;https://pbs.twimg.com/media/Coyck-TUIAA8c_I.jpg;1232;6646
7,60137543413183E+017;2016/08/01_08:38;https://twitter.com/BarackObama/status/760137543413182464;Keep up with the issues that matter to you. Spread the facts. Join the @OFA Truth Team. http://ofa.bo/2aoWONT pic.twitter.com/SDHeeVPnlR;https://pbs.twimg.com/media/CoyNCxiUAAAB0Bt.jpg;702;2892
7,59463243005895E+017;2016/07/30_11:58;https://twitter.com/BarackObama/status/759463243005894656;We all have to do our job. The President has done his. Senate Republicans must do theirs. — @VP Biden http://ofa.bo/2akk9jJ  #DoYourJob;;1355;5519
7,59442520866746E+017;2016/07/30_10:36;https://twitter.com/BarackObama/status/759442520866746368;Sign the card and wish President Obama a happy birthday. http://ofa.bo/2azUsdv pic.twitter.com/0dkapeIOjR;https://pbs.twimg.com/media/CooU5rIW8AQDBLf.jpg;1511;7692
7,59428246446498E+017;2016/07/30_09:39;https://twitter.com/BarackObama/status/759428246446497792;In the weekly address retired Federal Judge Timothy Lewis joins @VP Biden to discuss the #SCOTUS vacancy.http://ofa.bo/2akk9jJ ;;452;2132
7,59121818758373E+017;2016/07/29_13:22;https://twitter.com/BarackObama/status/759121818758373376;Before their obstruction of President Obama's nominee these six senators voted to confirm Judge Garland.pic.twitter.com/xiGIdD2Ask;;3160;7674
7,59102500343538E+017;2016/07/29_12:05;https://twitter.com/BarackObama/status/759102500343537664;Add your name if you think the Supreme Court is no place for partisan political games: http://ofa.bo/2auVlDO  #DoYourJob;;727;2826
7,59081698676056E+017;2016/07/29_10:42;https://twitter.com/BarackObama/status/759081698676056064;It's been a record-breaking 135 days since President Obama nominated Judge Garland. The obstruction must end.pic.twitter.com/0P8jRkYUCq;https://pbs.twimg.com/media/CojMv99XEAQmsYA.jpg;5715;17145
7,5905852245366E+017;2016/07/29_09:10;https://twitter.com/BarackObama/status/759058522453659653;Help President Obama celebrate his 55th birthday by signing @OFA's card today: http://ofa.bo/2aDOcz5 pic.twitter.com/RZuTbsfesr;https://pbs.twimg.com/media/Coi3qFyUkAAm4uZ.jpg;1223;6247
7,58764251683009E+017;2016/07/28_13:41;https://twitter.com/BarackObama/status/758764251683008513;Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: http://ofa.bo/2afsLYI ;;872;2976
7,58749275685659E+017;2016/07/28_12:41;https://twitter.com/BarackObama/status/758749275685658624;Wildfire seasons are getting longer more dangerous and more expensive. We need to do more to #ActOnClimate.http://ofa.bo/2au2V07 ;;1117;3152
7,58707416384938E+017;2016/07/28_09:55;https://twitter.com/BarackObama/status/758707416384937984;Fighting for progress never goes out of style. Get your @OFA Classic Tee: http://ofa.bo/2aqxWDx pic.twitter.com/UsSmzlKW4z;https://pbs.twimg.com/media/Cod2FWwUEAEQ18Q.jpg;478;2350
7,58686303298826E+017;2016/07/28_08:31;https://twitter.com/BarackObama/status/758686303298826240;It's time to offer serious solutions on how to build on #Obamacare's progress—not take it away.pic.twitter.com/rw69A5Jybh;;1290;4821
7,58386214428815E+017;2016/07/27_12:38;https://twitter.com/BarackObama/status/758386214428815360;We've made a lot of progress but there's still more work to do.pic.twitter.com/CjniZ7ZTTn;https://pbs.twimg.com/media/CoZTy1VUsAA42bL.jpg;1983;8044
7,58352251165389E+017;2016/07/27_10:24;https://twitter.com/BarackObama/status/758352251165388800;Thanks to #Obamacare millions of Americans have gained the coverage they need. Say you're proud. http://ofa.bo/2aqDjBj ;;1107;4674
7,58325664541925E+017;2016/07/27_08:38;https://twitter.com/BarackObama/status/758325664541925376;Six years later and Republican leaders still have no credible #Obamacare alternative.pic.twitter.com/Y6yMqo4bEe;;5434;17205
7,58037460282516E+017;2016/07/26_13:33;https://twitter.com/BarackObama/status/758037460282515456;It's the mark of the movement—wear it proud. Get yours today: http://ofa.bo/2auZdmy pic.twitter.com/WkXpfoMdMm;https://pbs.twimg.com/media/CoUW7KVVIAA1k3T.jpg;700;3744
7,5802559161854E+017;2016/07/26_12:45;https://twitter.com/BarackObama/status/758025591618539520;Judge Garland is a well qualified nominee. Senate leaders' refusal to even give him a hearing is unacceptable.pic.twitter.com/So0px3M6pr;https://pbs.twimg.com/media/CoUJ1OIUEAETFG0.jpg;5877;15668
7,58007980856005E+017;2016/07/26_11:36;https://twitter.com/BarackObama/status/758007980856004608;Let's be clear: #Obamacare is working and helping millions of Americans.pic.twitter.com/OVZqdsjkOn;;2076;8010
7,57975090126426E+017;2016/07/26_09:25;https://twitter.com/BarackObama/status/757975090126426114;97 percent of climate scientists agree—climate change is real and man-made. Stand up for bold action: http://ofa.bo/2a8V4rM  #ActOnClimate;;1140;3463
7,57956961727951E+017;2016/07/26_08:13;https://twitter.com/BarackObama/status/757956961727950848;It's easy to be cynical but there's no challenge we can't overcome. #ActOnClimatepic.twitter.com/OeUW6YqvLc;https://pbs.twimg.com/media/CoTMcn2UIAEfCIU.jpg;2775;9547
7,57689145745482E+017;2016/07/25_14:29;https://twitter.com/BarackObama/status/757689145745481728;Add your name if you think we need common-sense legislation to prevent gun violence. http://ofa.bo/2a6PwhE  #DisarmHate;;1118;3800
7,57675238809178E+017;2016/07/25_13:33;https://twitter.com/BarackObama/status/757675238809178112;Actively ignoring this epidemic is unacceptable. Congress has to act. #DisarmHatepic.twitter.com/n46r7RDnQI;https://pbs.twimg.com/media/CoPL_3dUAAAPMnu.jpg;4765;13792
7,57637147381731E+017;2016/07/25_11:02;https://twitter.com/BarackObama/status/757637147381731328;Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy. http://ofa.bo/2a6q4IP ;;696;2731
7,57621964311716E+017;2016/07/25_10:02;https://twitter.com/BarackObama/status/757621964311715840;Restoring the Supreme Court to full strength must remain above Senate leaders' petty politics. #DoYourJobpic.twitter.com/H5EWm5gQug;https://pbs.twimg.com/media/CoOdF98UMAEz-5N.jpg;3728;11115
7,57605228313096E+017;2016/07/25_08:55;https://twitter.com/BarackObama/status/757605228313096192;The federal minimum wage hasn't been raised since 2009. $7.25 isn't enough to make ends meet—we need to #RaiseTheWage.;;3437;9712
7,56910260955193E+017;2016/07/23_10:54;https://twitter.com/BarackObama/status/756910260955193345;Our economy is stronger today than it was before the crisis. —President Obamahttp://ofa.bo/2a8qop4 ;;1509;6456
7,56883795169522E+017;2016/07/23_09:08;https://twitter.com/BarackObama/status/756883795169521664;In the weekly address @SenWarren joins President Obama to discuss economic progress and Wall Street reform. http://ofa.bo/2a8qop4 ;;608;2696
7,56529665087451E+017;2016/07/22_09:41;https://twitter.com/BarackObama/status/756529665087451136;Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy: http://ofa.bo/2aek4uj ;;988;3435
7,56509973048287E+017;2016/07/22_08:23;https://twitter.com/BarackObama/status/756509973048287232;A reminder for Senate leaders: Judge Garland has had strong bipartisan support in the past. #DoYourJobpic.twitter.com/dFjboU0TYX;https://pbs.twimg.com/media/Cn-pj7uWEAANCGU.jpg;3253;9201
7,56229824075604E+017;2016/07/21_13:50;https://twitter.com/BarackObama/status/756229824075603968;Ida is one of the millions of people getting new opportunities to go solar and save money. Find out more:http://ofa.bo/2a2SyBT ;;601;2456
7,56205480326799E+017;2016/07/21_12:13;https://twitter.com/BarackObama/status/756205480326799361;Our economy is making real progress.pic.twitter.com/xBgqyYEoG0;https://pbs.twimg.com/media/Cn6U14yVUAEvlYG.jpg;2475;8695
7,56185920663986E+017;2016/07/21_10:55;https://twitter.com/BarackObama/status/756185920663986180;By almost every economic measure our economy is better off than it was eight years ago.pic.twitter.com/iWSkzgSIkG;;5319;12835
7,56156617716929E+017;2016/07/21_08:59;https://twitter.com/BarackObama/status/756156617716928512;America’s businesses have created more than 14 million new private-sector jobs over 76 straight months.pic.twitter.com/e4a5X2bv0j;https://pbs.twimg.com/media/Cn5liIbUMAIZCDQ.jpg;4432;15388
7,55848347659874E+017;2016/07/20_12:34;https://twitter.com/BarackObama/status/755848347659874304;For three years in a row heat records have been broken across the globe. We have to #ActOnClimate now.http://ofa.bo/29VhPcv ;;1651;3923
7,55788909213209E+017;2016/07/20_08:38;https://twitter.com/BarackObama/status/755788909213208576;Make your voice heard: The Senate must fill the vacancy on the Supreme Court. http://ofa.bo/b6Ix  #DoYourJob;;1013;2830
7,55434595256902E+017;2016/07/19_09:10;https://twitter.com/BarackObama/status/755434595256901632;Today marks 125 days since Judge Garland's nomination—the longest time in history from nomination to confirmation.pic.twitter.com/9qff6NdrmR;;7400;12537
7,55140916411666E+017;2016/07/18_13:43;https://twitter.com/BarackObama/status/755140916411666432;Editorial boards across the country are calling on Senate leaders to fill the Supreme Court vacancy. Read more: http://ofa.bo/ugu ;;1109;3197
7,55111207279792E+017;2016/07/18_11:45;https://twitter.com/BarackObama/status/755111207279792128;The majority of Americans believe Judge Garland should get a fair hearing—add your name if you agree. http://ofa.bo/vj3  #DoYourJob;;1067;4054
7,55080309905863E+017;2016/07/18_09:42;https://twitter.com/BarackObama/status/755080309905862657;Read President Obama's op-ed in the @WSJ on the need for Senate leaders to fill the #SCOTUS vacancy: http://ofa.bo/jAPj  #DoYourJob;;902;2516
7,54783642933617E+017;2016/07/17_14:03;https://twitter.com/BarackObama/status/754783642933616640;Happening now: President Obama is delivering a statement on the shooting in Baton Rouge. http://ofa.bo/z0ir ;;718;2550
7,54027396131492E+017;2016/07/15_11:58;https://twitter.com/BarackObama/status/754027396131491840;Happening now: President Obama is delivering remarks at the Diplomatic Corps Reception.http://ofa.bo/jAPb ;;562;2800
7,53702652060443E+017;2016/07/14_14:28;https://twitter.com/BarackObama/status/753702652060442624;Tonight: President Obama joins a town hall discussion on communities and policing. Watch at 8 p.m. ET on @ABC: http://ofa.bo/b6IY ;;801;3099
7,53658746849505E+017;2016/07/14_11:33;https://twitter.com/BarackObama/status/753658746849505280;Stay in touch with the latest news—join the @OFA Truth Team: http://ofa.bo/b6IX pic.twitter.com/4JlimjSOUx;https://pbs.twimg.com/media/CnWG32GUAAAvDh1.jpg;463;2019
7,53626880947819E+017;2016/07/14_09:27;https://twitter.com/BarackObama/status/753626880947818497;Check out @VP Biden on the Supreme Court vacancy and Senate Republicans’ continued obstruction. http://ofa.bo/iATs  #DoYourJob;;575;2265
7,53262046817325E+017;2016/07/13_09:17;https://twitter.com/BarackObama/status/753262046817325056;Watch President Obama deliver remarks at the #DallasMemorial service yesterday.http://www.snappytv.com/tc/2352062 ;;1502;5462
7,52937383461433E+017;2016/07/12_11:47;https://twitter.com/BarackObama/status/752937383461433344;President Obama is delivering remarks at an interfaith memorial service for the fallen police officers in Dallas. http://ofa.bo/c6Bk ;;803;3319
7,52910203213931E+017;2016/07/12_09:59;https://twitter.com/BarackObama/status/752910203213930496;At 1:40 p.m. ET President Obama will be speaking at a memorial service for the fallen police officers in Dallas. http://ofa.bo/b6HH ;;675;2997
7,49996528186647E+017;2016/07/04_09:01;https://twitter.com/BarackObama/status/749996528186646537;Happy Fourth of July.pic.twitter.com/AQHiti7Yye;https://pbs.twimg.com/media/CmiF2UzW8AIfeN5.jpg;5444;23001
7,49683934548619E+017;2016/07/03_12:19;https://twitter.com/BarackObama/status/749683934548619264;Just imagine the peace and justice that would be possible in our world if we all lived a little more like Elie Wiesel. —President Obama;;5971;20698
7,49257791932658E+017;2016/07/02_08:05;https://twitter.com/BarackObama/status/749257791932657664;Watch President Obama share a #FourthOfJuly message in the weekly address.http://ofa.bo/gALg ;;681;2721
7,4899812373785E+017;2016/07/01_14:54;https://twitter.com/BarackObama/status/748998123737849856;Millions of Americans believe the Senate should hold a fair hearing for Judge Garland. Are you one of them? http://ofa.bo/hATh ;;1356;4483
7,489830301491E+017;2016/07/01_13:54;https://twitter.com/BarackObama/status/748983030149099520;Nationwide editorial boards agree that Senate leaders should get to work and hold a fair hearing for Judge Garland. http://ofa.bo/ydZ ;;691;2320
7,4895875402079E+017;2016/07/01_12:17;https://twitter.com/BarackObama/status/748958754020790272;Chicago raising its minimum wage is another reminder: Congress needs to keep up and #RaiseTheWage for hard-working Americans nationwide.;;1384;5722
7,48957408878211E+017;2016/07/01_12:12;https://twitter.com/BarackObama/status/748957408878211072;Congrats to Chicago and all those who fought to #RaiseTheWage. Boosting paychecks for hard-working Americans is the right thing to do.;;1135;6365
7,48928742106489E+017;2016/07/01_10:18;https://twitter.com/BarackObama/status/748928742106488833;Don't let the facts get drowned out. Join the OFA Truth Team today: http://ofa.bo/jAII pic.twitter.com/SN8HUXw2H4;https://pbs.twimg.com/media/CmS22ImWEAAr4gp.jpg;471;2111
7,48907986563793E+017;2016/07/01_08:55;https://twitter.com/BarackObama/status/748907986563792897;Since #Obamacare passed health care spending has been slowing—and the uninsured rate is down to an all-time low.http://ofa.bo/xbU ;;1171;3391
7,48706505898267E+017;2016/06/30_19:35;https://twitter.com/BarackObama/status/748706505898266624;Quick—you're running out of time to chip in before the fundraising deadline. http://ofa.bo/gALD pic.twitter.com/JM9WbRIBFZ;https://pbs.twimg.com/media/CmPwiLPUMAAgZ9K.jpg;1055;6657
7,48668917292347E+017;2016/06/30_17:05;https://twitter.com/BarackObama/status/748668917292347393;We can do more than thoughts prayers and moments of silence. Add your voice to call on Congress to #DisarmHate. http://ofa.bo/d674 ;;1276;3576
7,48635923672232E+017;2016/06/30_14:54;https://twitter.com/BarackObama/status/748635923672231937;Stretch it out and get ready—the fundraising deadline is tonight. http://ofa.bo/gAL8 pic.twitter.com/rwNuTtdgKA;https://pbs.twimg.com/media/CmOwPXBVYAAjIK5.jpg;1057;5766
7,48599234652414E+017;2016/06/30_12:29;https://twitter.com/BarackObama/status/748599234652413952;An overwhelming majority of Americans agree—Congress needs to act. #DisarmHatepic.twitter.com/JuVv8MrEaO;https://pbs.twimg.com/media/CmOO-LXWYAA3t9W.jpg;2546;9238
7,4857430325221E+017;2016/06/30_10:49;https://twitter.com/BarackObama/status/748574303252209664;Reach out and help build this movement—pitch in: http://ofa.bo/c65q pic.twitter.com/k6jketWz1r;https://pbs.twimg.com/media/CmN4OBlVEAAQoTj.jpg;443;2682
7,48540238109119E+017;2016/06/30_08:34;https://twitter.com/BarackObama/status/748540238109118464;After Monday's #SCOTUS ruling more unconstitutional restrictions on women's reproductive rights are falling.http://ofa.bo/b6BL ;;4200;12454
7,48282545674977E+017;2016/06/29_15:30;https://twitter.com/BarackObama/status/748282545674977281;Add your name if you agree: Climate change is real and it's going to take global action to tackle it. http://ofa.bo/uav  #ActOnClimate;;849;2970
7,48264084710134E+017;2016/06/29_14:17;https://twitter.com/BarackObama/status/748264084710133760;A new historic goal in the fight to #ActOnClimate.pic.twitter.com/sAu2fHdxAb;https://pbs.twimg.com/media/CmJeMD7VAAApOeV.jpg;1364;5347
7,47861162591609E+017;2016/06/28_11:36;https://twitter.com/BarackObama/status/747861162591608832;Speak up and demand that Congress act on gun violence prevention: http://ofa.bo/hASf  #DisarmHate;;927;2739
7,47846081241719E+017;2016/06/28_10:36;https://twitter.com/BarackObama/status/747846081241718785;Enough has been enough for a long time. Congress needs to vote on sensible gun legislation now. #DisarmHatepic.twitter.com/twRQQnTBvK;https://pbs.twimg.com/media/CmDh8PnVAAA7plg.jpg;5441;16187
7,47830720387682E+017;2016/06/28_09:35;https://twitter.com/BarackObama/status/747830720387682304;Congratulations to D.C. and thanks to Mayor Bowser and the D.C. Council for fighting to #RaiseTheWage.https://twitter.com/MayorBowser/status/747570324598824960 …;;565;2153
7,47815714447233E+017;2016/06/28_08:35;https://twitter.com/BarackObama/status/747815714447233024;She outworked her rivals ... and became a role model to millions of Americans—including our two daughters. —President Obama on Pat Summitt;;3090;9991
7,47536098306327E+017;2016/06/27_14:04;https://twitter.com/BarackObama/status/747536098306326529;You don't need super powers to help push progress forward. Chip in today: http://ofa.bo/xaw pic.twitter.com/iHbjSMt3Ug;https://pbs.twimg.com/media/Cl_IE2OUsAAUer0.jpg;1159;5392
7,4751357733077E+017;2016/06/27_12:34;https://twitter.com/BarackObama/status/747513577330769920;Today's #SCOTUS ruling reaffirms that every woman has a right to make her own reproductive choices.pic.twitter.com/uvgc9MgX3e;https://pbs.twimg.com/media/Cl-zYhNUoAEFuh_.jpg;3783;11612
7,47493475210265E+017;2016/06/27_11:15;https://twitter.com/BarackObama/status/747493475210264576;Say you'll keep fighting to protect a woman's right to make her own reproductive choices. http://ofa.bo/fAKS ;;795;2981
7,4747426517631E+017;2016/06/27_09:58;https://twitter.com/BarackObama/status/747474265176309760;The Supreme Court just struck down Texas' overly restrictive abortion laws—a win for women's reproductive rights.http://ofa.bo/d65w ;;1498;4488
7,47226359211098E+017;2016/06/26_17:33;https://twitter.com/BarackObama/status/747226359211098112;Love only wins when people like you stand up and fight for it. Are you in? http://ofa.bo/hAS8  #LoveIsLove;;843;3044
7,47209323303027E+017;2016/06/26_16:25;https://twitter.com/BarackObama/status/747209323303026688;We must keep working toward an America free from discrimination against LGBT individuals. #LoveIsLovepic.twitter.com/YxdiL21fIl;;2342;7631
7,47190986183447E+017;2016/06/26_15:13;https://twitter.com/BarackObama/status/747190986183446528;President Obama designates the first national monument honoring the LGBT rights movement. http://ofa.bo/hAS6  #LoveIsLove;;1145;3869
7,47174352274203E+017;2016/06/26_14:07;https://twitter.com/BarackObama/status/747174352274202624;Wear your love with pride. http://ofa.bo/fAKI  #LoveIsLovepic.twitter.com/efRPdSb0dk;https://pbs.twimg.com/media/Cl5_GazWEAAnxoc.jpg;785;3605
7,47152944047362E+017;2016/06/26_12:41;https://twitter.com/BarackObama/status/747152944047362049;We can’t rest. We’ve got to keep pushing for equality and acceptance and tolerance. —President Obamahttp://ofa.bo/d65e ;;1472;4549
7,47124730126283E+017;2016/06/26_10:49;https://twitter.com/BarackObama/status/747124730126282752;Marriage equality is one year old. But we still have a long way to go for full equality. #LoveIsLovepic.twitter.com/nwM1XFHKzG;;28108;51869
7,47066897917686E+017;2016/06/26_07:00;https://twitter.com/BarackObama/status/747066897917685760;Stand in solidarity with LGBT Americans—add your name. http://ofa.bo/ycK  #LoveIsLove;;601;2355
7,46815469726765E+017;2016/06/25_14:20;https://twitter.com/BarackObama/status/746815469726765056;We've made enormous progress toward full equality for LGBT Americans. Let's keep it going. #LoveIsLovepic.twitter.com/x4mTOKQSiP;https://pbs.twimg.com/media/Cl04r1_UkAAd4ka.jpg;5299;16705
7,46783589312889E+017;2016/06/25_12:14;https://twitter.com/BarackObama/status/746783589312888832;In the weekly address President Obama discusses the Stonewall Inn's significance and the ongoing push for progress:http://ofa.bo/e64s ;;537;2243
7,46481901075046E+017;2016/06/24_16:15;https://twitter.com/BarackObama/status/746481901075046405;Take a look: @VP Biden discusses what 4-4 decisions—like yesterday's on immigration—mean for our country.https://amp.twimg.com/v/2fa50a48-ce91-4811-8f56-5dd3b78bc8a1 …;;1322;3193
7,46450966183023E+017;2016/06/24_14:12;https://twitter.com/BarackObama/status/746450966183022593;From gun violence prevention to LGBT rights this grassroots movement is fighting for progress. Show your support:http://ofa.bo/iAKz ;;770;2855
7,4643217397724E+017;2016/06/24_12:57;https://twitter.com/BarackObama/status/746432173977239553;Stonewall will be our first national monument to tell the story of the struggle for LGBT rights. —President Obamahttp://ofa.bo/uaC ;;1319;3630
7,46411439666037E+017;2016/06/24_11:35;https://twitter.com/BarackObama/status/746411439666036737;A few words used by leading legal minds to describe Judge Garland: Phenomenal Exceptionally bright Fair-mindedpic.twitter.com/BqmzlabZlZ;;1775;5280
7,46385404841058E+017;2016/06/24_09:52;https://twitter.com/BarackObama/status/746385404841058304;Think the Senate should give Judge Garland a fair hearing? Add your voice: http://ofa.bo/ua9  #DoYourJob;;634;2107
7,46365522292408E+017;2016/06/24_08:33;https://twitter.com/BarackObama/status/746365522292408320;Because Senate leaders refuse to do their jobs the Supreme Court cannot properly do its job. #DoYourJobpic.twitter.com/DvqUdLN2pA;https://pbs.twimg.com/media/ClufbTlWIAAVB4V.jpg;6462;13404
7,46106163414983E+017;2016/06/23_15:22;https://twitter.com/BarackObama/status/746106163414982656;Speak up and demand that Congress act on gun violence prevention: http://ofa.bo/ycA  #DisarmHate;;1228;3328
7,46086073361543E+017;2016/06/23_14:02;https://twitter.com/BarackObama/status/746086073361543168;Congress: Listen to the millions of voices demanding a vote on efforts to reduce gun violence. #DisarmHatepic.twitter.com/X2uYxbJSs0;https://pbs.twimg.com/media/ClqhRa1UYAAHdZn.jpg;4788;13750
7,46050114792219E+017;2016/06/23_11:39;https://twitter.com/BarackObama/status/746050114792218624;Our immigration system is broken and we need Congress for a long-term solution—speak up for #ImmigrationAction: http://ofa.bo/z0bZ ;;671;2081
7,4600822502006E+017;2016/06/23_08:53;https://twitter.com/BarackObama/status/746008225020059648;LIVE: President Obama is speaking about today's Supreme Court immigration ruling. http://ofa.bo/gAK1  #ImmigrationAction;;453;1447
7,45791074958991E+017;2016/06/22_18:30;https://twitter.com/BarackObama/status/745791074958991360;We need more than moments of silence. We need action. And that's what's going on in the House now: http://ofa.bo/yc8  #NoBillNoBreak;;6546;17167
7,45670465327247E+017;2016/06/22_10:31;https://twitter.com/BarackObama/status/745670465327247363;The kind of obstruction we're seeing from Senate leaders is unprecedented. #DoYourJobpic.twitter.com/W4TbswBwvS;https://pbs.twimg.com/media/ClknR7ZUkAA90wd.jpg;4481;12458
7,45636531604324E+017;2016/06/22_08:16;https://twitter.com/BarackObama/status/745636531604324352;If you're one of the millions of Americans who believes Judge Garland should get a fair hearing add your voice: http://ofa.bo/xa6 ;;1232;3553
7,45376418381472E+017;2016/06/21_15:02;https://twitter.com/BarackObama/status/745376418381471744;Judge Merrick Garland just received the American Bar Association's highest rating:http://ofa.bo/c64P ;;1215;3713
